station_id,station_name,poi_name,retail_category,amenity,shop,tourism,office,leisure
zhongxiao_fuxing,Zhongxiao Fuxing,The Soup 蔬店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Melting Finger 舔舔手馬卡龍專賣店（忠孝店）,other,,pastry,,,
zhongxiao_fuxing,Zhongxiao Fuxing,星馬快餐,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,芋香園,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,姊妹米粉湯,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,手串本舖串燒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,瑞麟美而美,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,貴 Takai 壽司割烹,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,日常生活,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,津梅外銷藝品公司,lifestyle/design,,gift,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,啜飲室,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,康是美,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,博全婦產科,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,德誼數位,other,,electronics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,德誼,other,,electronics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,恆隆行,other,,appliance,,,
zhongxiao_fuxing,Zhongxiao Fuxing,紀伊國書屋,lifestyle/design,,books,,,
zhongxiao_fuxing,Zhongxiao Fuxing,鍋&BAR精緻鍋物餐酒館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,八方雲集,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,黃牛村韓式烤腸,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,天下三絕,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,童顏診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,名風髮型,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Nouveau Hair Design,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Salon Salon,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,山西刀削麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,安東58,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,志清牙醫診所,health,dentist,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,BT Burger,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Salon de Allure,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,吳大牛蕉糖茶飲,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,程家小吃,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,快樂小吃,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,美而美,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,路易莎咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Fuse.H.Studio,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,EIDOS Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,太平洋房屋,services,,,,estate_agent,
zhongxiao_fuxing,Zhongxiao Fuxing,三星行,other,,antiques,,,
zhongxiao_fuxing,Zhongxiao Fuxing,模範眼鏡精品店,health,,optician,,,
zhongxiao_fuxing,Zhongxiao Fuxing,安清乾洗,services,,laundry,,,
zhongxiao_fuxing,Zhongxiao Fuxing,光仁二手商品館,other,,second_hand,,,
zhongxiao_fuxing,Zhongxiao Fuxing,宏秀堂中醫診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,立大牙醫診所,health,dentist,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,VWI by CHADWANG,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,蝦皮店到店,convenience,,convenience,,courier,
zhongxiao_fuxing,Zhongxiao Fuxing,Miss Sister,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,方舟音響,other,,hifi,,,
zhongxiao_fuxing,Zhongxiao Fuxing,懷生牙醫診所,health,dentist,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Zoss Color,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,C Heads,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Loft29,lifestyle/design,,furniture,,,
zhongxiao_fuxing,Zhongxiao Fuxing,LashLab,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,墨墨義大利麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Kitchen Island 中島,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,朕點麻小麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,生光藥局,health,pharmacy,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Loft29,lifestyle/design,,furniture,,,
zhongxiao_fuxing,Zhongxiao Fuxing,WTF Training Fitness,services,,,,,fitness_centre
zhongxiao_fuxing,Zhongxiao Fuxing,相機王,other,,camera,,,
zhongxiao_fuxing,Zhongxiao Fuxing,米蘭米藍眼鏡精品,health,,optician,,,
zhongxiao_fuxing,Zhongxiao Fuxing,走健身,services,,,,,fitness_centre
zhongxiao_fuxing,Zhongxiao Fuxing,壽司美登利,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,阿瘦皮鞋,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,金金美髮中心,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,rest,other,,mobile_phone,,,
zhongxiao_fuxing,Zhongxiao Fuxing,虹光觀邸,services,,,,company,
zhongxiao_fuxing,Zhongxiao Fuxing,林繼國診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,東方塑巧顏養生館,other,,beauty,,,
zhongxiao_fuxing,Zhongxiao Fuxing,就是要玩蛋糕,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,忠孝復興店,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Fermi Pasta,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,九鳥私館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,亭鴨,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,蝦皮店到店,convenience,,convenience,,courier,
zhongxiao_fuxing,Zhongxiao Fuxing,大曜居酒屋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,崔妮傑恩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Nana Coffee,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Giant,other,,bicycle,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Whisky Code,services,,alcohol,,company,
zhongxiao_fuxing,Zhongxiao Fuxing,Sunny Heart Coffee,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,The Malt,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,新光三越,other,,department_store,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Dreamers Coffee Roasters,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,bánh mì UP,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,一鳴樂器,other,,musical_instrument,,,
zhongxiao_fuxing,Zhongxiao Fuxing,安東藥局,health,pharmacy,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Aesop,lifestyle/design,,cosmetics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,佐藤咖哩 復興店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,泰迪農園咖哩 復興店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,忠孝復興藝文廊,services,,,gallery,,
zhongxiao_fuxing,Zhongxiao Fuxing,大阪燒肉 燒魂Yakikon大安本店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Ratio Coffee Roasters,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,蒼嵐健康美學診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,炒炒新亞洲蔬食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,小小樹食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,再睡5分鐘,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,美式餐酒館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,高雄一品鮮蝦扁食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,康是美,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,咖哩日和,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,DCDC 生髮診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,安達生活無糖烘焙,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Taiwan Cooperative Bank,services,atm,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Lin Mei Ru,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,Imbibe,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,San Francisco Some Fun,food,bar,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,濰視眼科 台北仁愛院,health,doctors,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,橫濱家系拉麵大和家 大安店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,極之好味 港式燒臘飯館｜台北大安店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,億頓排骨,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,走咖啡 Gofor Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,懷生國中,education,school,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,懷生國小,education,school,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,復興實驗高級中學,education,school,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,微風廣場,other,,mall,,,
zhongxiao_fuxing,Zhongxiao Fuxing,SOGO,other,,department_store,,,
zhongxiao_fuxing,Zhongxiao Fuxing,SOGO,other,,department_store,,,
zhongxiao_fuxing,Zhongxiao Fuxing,福華飯店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,台北大安伊普索酒店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,遠東SOGO百貨台北敦化館,other,,department_store,,,
zhongxiao_fuxing,Zhongxiao Fuxing,賦樂旅居,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,東區地下街,other,,mall,,,
zhongxiao_fuxing,Zhongxiao Fuxing,兆豐隆地產,services,,,,estate_agent,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,摩斯漢堡,food,fast_food,,,,
zhongshan,Zhongshan,吉野家,food,fast_food,,,,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,摩斯漢堡,food,fast_food,,,,
zhongshan,Zhongshan,中美鐘錶公司,apparel/fashion,,jewelry,,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,台北富邦銀行營業部,services,bank,,,,
zhongshan,Zhongshan,台北牛乳大王,other,,beverages,,,
zhongshan,Zhongshan,台新國際商業銀行,services,bank,,,,
zhongshan,Zhongshan,臺灣土地銀行,services,bank,,,,
zhongshan,Zhongshan,夏慕尼新香榭鐵板燒,food,restaurant,,,,
zhongshan,Zhongshan,大創百貨,other,,variety_store,,,
zhongshan,Zhongshan,東南旅行社,services,,travel_agency,,travel_agency,
zhongshan,Zhongshan,欣葉日本料理,food,restaurant,,,,
zhongshan,Zhongshan,,food,restaurant,,,,
zhongshan,Zhongshan,葛蕾絲咖啡館,cafe,cafe,,,,
zhongshan,Zhongshan,郭元益喜餅,other,,bakery,,,
zhongshan,Zhongshan,85度C,cafe,cafe,,,,
zhongshan,Zhongshan,加州乾洗,services,,dry_cleaning,,,
zhongshan,Zhongshan,路易牙醫,health,dentist,,,,
zhongshan,Zhongshan,雲鈺便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,鬱金香花苑,lifestyle/design,,florist,,,
zhongshan,Zhongshan,世界素食館,food,restaurant,,,,
zhongshan,Zhongshan,元大商業銀行,services,bank,,,,
zhongshan,Zhongshan,新雅典髮型,services,,hairdresser,,,
zhongshan,Zhongshan,時尚機車,other,,motorcycle,,,
zhongshan,Zhongshan,順輝車業行,other,,motorcycle,,,
zhongshan,Zhongshan,香和牛排,food,restaurant,,,,
zhongshan,Zhongshan,台北富邦商業銀行,services,bank,,,,
zhongshan,Zhongshan,好初早餐 中山,food,restaurant,,,,
zhongshan,Zhongshan,古都担仔麵,food,restaurant,,,,
zhongshan,Zhongshan,春天夢幻旅館,services,,,hotel,,
zhongshan,Zhongshan,焙藝遊 Bake It Yourself,other,,bakery,,,
zhongshan,Zhongshan,摩曼頓,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,萊爾富,convenience,,convenience,,,
zhongshan,Zhongshan,AIR SPACE,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,玉山商業銀行,services,bank,,,,
zhongshan,Zhongshan,臺北中山郵局,services,post_office,,,,
zhongshan,Zhongshan,薩莉亞,food,restaurant,,,,
zhongshan,Zhongshan,,other,,vacant,,,
zhongshan,Zhongshan,臺灣中小企業銀行,services,bank,,,,
zhongshan,Zhongshan,瑞光眼科,health,clinic,,,,
zhongshan,Zhongshan,香菇肉羹,food,restaurant,,,,
zhongshan,Zhongshan,新濟州韓式豆腐鍋,food,restaurant,,,,
zhongshan,Zhongshan,美依修改衣服換拉鏈工作室,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,赤峰街排骨飯,food,restaurant,,,,
zhongshan,Zhongshan,自助餐,food,restaurant,,,,
zhongshan,Zhongshan,聖濟宮,services,,,,religion,
zhongshan,Zhongshan,串場居酒屋林森店,food,restaurant,,,,
zhongshan,Zhongshan,國泰世華商業銀行,services,bank,,,,
zhongshan,Zhongshan,螺絲瑪莉,food,restaurant,,,,
zhongshan,Zhongshan,元大商業銀行,services,bank,,,,
zhongshan,Zhongshan,台北富邦商業銀行,services,bank,,,,
zhongshan,Zhongshan,日藥本舖,health,pharmacy,chemist,,,
zhongshan,Zhongshan,聯邦商業銀行,services,bank,,,,
zhongshan,Zhongshan,華南商業銀行,services,bank,,,,
zhongshan,Zhongshan,Sanrio,lifestyle/design,,gift,,,
zhongshan,Zhongshan,森高砂咖啡館,cafe,cafe,,,,
zhongshan,Zhongshan,Ade Hair Salon,other,,beauty,,,
zhongshan,Zhongshan,nichi nichi 日子咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,小器梅酒屋,other,,wine,,,
zhongshan,Zhongshan,Jsis 藝術美甲,other,,beauty,,,
zhongshan,Zhongshan,C.H. Hair Studio,services,,hairdresser,,,
zhongshan,Zhongshan,樂樂屋,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,Mimosa,other,shelter,beauty,,,
zhongshan,Zhongshan,SOBDEALL graceful gentlemen,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,蘑菇MOGU 中山本店,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,御之香,food,restaurant,,,,
zhongshan,Zhongshan,R9 cafe,cafe,cafe,,,,
zhongshan,Zhongshan,Misty Mint,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,赤峰洋行,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,E goat,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,登波咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,松柏農 SONBERNOR 台茶 咖啡 司康 戚風 肉桂捲 專門店,food,restaurant,,,,
zhongshan,Zhongshan,圍裙咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,Alice wrkshop,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,MB more,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,極度剪髮SAM Supercut,services,,hairdresser,,,
zhongshan,Zhongshan,Misala Handmade 赤峰店,lifestyle/design,,gift,,,
zhongshan,Zhongshan,豆酥朋,cafe,cafe,,,,
zhongshan,Zhongshan,Le Gaulois穀樂,cafe,cafe,,,,
zhongshan,Zhongshan,Dolly Nails,other,,beauty,,,
zhongshan,Zhongshan,小器食堂,food,restaurant,,,,
zhongshan,Zhongshan,天廚菜館,food,restaurant,,,,
zhongshan,Zhongshan,麵屋武藏神山,food,restaurant,,,,
zhongshan,Zhongshan,永豐商業銀行,services,bank,,,,
zhongshan,Zhongshan,AN-Burger,food,fast_food,,,,
zhongshan,Zhongshan,城市綠洲,other,,outdoor,,,
zhongshan,Zhongshan,九寨,food,restaurant,,,,
zhongshan,Zhongshan,吉野家,food,fast_food,,,,
zhongshan,Zhongshan,溫州大餛飩,food,restaurant,,,,
zhongshan,Zhongshan,,services,,massage,,,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,靈魂之窗眼鏡公司,health,,optician,,,
zhongshan,Zhongshan,F.M. Cafe & Bistro,cafe,cafe,,,,
zhongshan,Zhongshan,台北市政府警察局常年訓練中心,services,,,,government,
zhongshan,Zhongshan,台北自來水業務處北區營業處,services,,,,government,
zhongshan,Zhongshan,日星鑄字行暨台灣活版印刷保存協會,lifestyle/design,,gift,,,
zhongshan,Zhongshan,日膳食堂,food,restaurant,,,,
zhongshan,Zhongshan,尚宏眼鏡,health,,optician,,,
zhongshan,Zhongshan,林田桶店,other,,bucket,,,
zhongshan,Zhongshan,國榮字畫裱褙,other,,frame,,,
zhongshan,Zhongshan,福麟不動產,services,,,,estate_agent,
zhongshan,Zhongshan,伊蕾絲,services,,hairdresser,,,
zhongshan,Zhongshan,銘美映像科技,services,,copyshop,,,
zhongshan,Zhongshan,臺北市政府警察局府特勤中隊,services,,,,government,
zhongshan,Zhongshan,臺北市動產藉質借處,services,,,,government,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,康青龍,other,,beverages,,,
zhongshan,Zhongshan,紅廚 排骨飯 牛肉麵,food,restaurant,,,,
zhongshan,Zhongshan,金色三麥,food,restaurant,,,,
zhongshan,Zhongshan,新逸旅店,services,,,hotel,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,波希米亞人咖啡館,cafe,cafe,,,,
zhongshan,Zhongshan,鰻料理 江戶川,food,restaurant,,,,
zhongshan,Zhongshan,龍都酒樓,food,restaurant,,,,
zhongshan,Zhongshan,康是美,health,,chemist,,,
zhongshan,Zhongshan,第一商業銀行,services,bank,,,,
zhongshan,Zhongshan,肯德基,food,fast_food,,,,
zhongshan,Zhongshan,麥當勞,food,fast_food,,,,
zhongshan,Zhongshan,Ilha Formosa Cafe,cafe,cafe,,,,
zhongshan,Zhongshan,伊府軒 鍋燒專賣店,food,restaurant,,,,
zhongshan,Zhongshan,鼎泰豐,food,restaurant,,,,
zhongshan,Zhongshan,杏子豬排,food,restaurant,,,,
zhongshan,Zhongshan,旺客鍋坊,food,restaurant,,,,
zhongshan,Zhongshan,Zara,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,卡馬咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,典藏咖啡館,cafe,cafe,,,,
zhongshan,Zhongshan,一風堂,food,restaurant,,,,
zhongshan,Zhongshan,蘑菇森林,food,restaurant,,,,
zhongshan,Zhongshan,四海豆漿大王,food,restaurant,,,,
zhongshan,Zhongshan,MOMA,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,Mo-Mo Paradise,food,restaurant,,,,
zhongshan,Zhongshan,NET,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,札幌藥粧,health,,chemist,,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,六福居,services,,,hotel,,
zhongshan,Zhongshan,欣葉,food,restaurant,,,,
zhongshan,Zhongshan,法雅客,other,,electronics,,,
zhongshan,Zhongshan,臺灣銀行,services,bank,,,,
zhongshan,Zhongshan,八方雲集,food,fast_food,,,,
zhongshan,Zhongshan,于正瓶罐,other,,hardware,,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,家樂福,convenience,,supermarket,,,
zhongshan,Zhongshan,達興車行,other,,bicycle,,,
zhongshan,Zhongshan,提拉米蘇,other,,confectionery,,,
zhongshan,Zhongshan,龍和文具,lifestyle/design,,stationery,,,
zhongshan,Zhongshan,屯京拉麵,food,restaurant,,,,
zhongshan,Zhongshan,芃芃精品玩具批發,other,,toys,,,
zhongshan,Zhongshan,益誠膠業,other,,hardware,,,
zhongshan,Zhongshan,CURISTA COFFEE 奎士咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,公寓咖啡館,food,restaurant,,,,
zhongshan,Zhongshan,長春飯館,food,restaurant,,,,
zhongshan,Zhongshan,MOMA,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,屈臣氏,health,,chemist,,,
zhongshan,Zhongshan,赤峰小吃鋪,food,restaurant,,,,
zhongshan,Zhongshan,二條通．綠島小夜曲,food,bar,,,,
zhongshan,Zhongshan,一番屋,other,,tea,,,
zhongshan,Zhongshan,米塔手感烘焙,other,,bakery,,,
zhongshan,Zhongshan,樺慶四川菜,food,restaurant,,,,
zhongshan,Zhongshan,新丼,food,restaurant,,,,
zhongshan,Zhongshan,世崧機車行,other,,motorcycle,,,
zhongshan,Zhongshan,京讚自助餐,food,restaurant,,,,
zhongshan,Zhongshan,大昌裱畫材料,other,,frame,,,
zhongshan,Zhongshan,梅約聯合診所,health,clinic,,,,
zhongshan,Zhongshan,21世紀不動產,services,,,,estate_agent,
zhongshan,Zhongshan,荷蘭小鬆餅長安店,food,restaurant,,,,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,上班族美而美,food,restaurant,,,,
zhongshan,Zhongshan,八方雲集,food,fast_food,,,,
zhongshan,Zhongshan,午食園便當,food,restaurant,,,,
zhongshan,Zhongshan,原味麵館,food,restaurant,,,,
zhongshan,Zhongshan,台湾大哥大,services,,,,telecommunication,
zhongshan,Zhongshan,月見,food,restaurant,,,,
zhongshan,Zhongshan,合作金庫商業銀行,services,bank,,,,
zhongshan,Zhongshan,呷尚寶,food,fast_food,,,,
zhongshan,Zhongshan,天津自助餐,food,restaurant,,,,
zhongshan,Zhongshan,廣東客家小館,food,restaurant,,,,
zhongshan,Zhongshan,春寧診所,health,clinic,,,,
zhongshan,Zhongshan,春鄰藥局,health,pharmacy,,,,
zhongshan,Zhongshan,玖伍牛肉麵,food,restaurant,,,,
zhongshan,Zhongshan,甄品鍋,food,restaurant,,,,
zhongshan,Zhongshan,益和機車修理,other,,motorcycle,,,
zhongshan,Zhongshan,真香滷味,food,restaurant,,,,
zhongshan,Zhongshan,福大蒸餃館,food,restaurant,,,,
zhongshan,Zhongshan,興康源健保藥局,health,pharmacy,,,,
zhongshan,Zhongshan,許記燒辣,food,restaurant,,,,
zhongshan,Zhongshan,諾雅芳舟,other,,pet,,,
zhongshan,Zhongshan,貓妝,cafe,cafe,,,,
zhongshan,Zhongshan,集客,food,restaurant,,,,
zhongshan,Zhongshan,迷客夏,cafe,cafe,,,,
zhongshan,Zhongshan,50嵐,cafe,cafe,beverages,,,
zhongshan,Zhongshan,華新花苑,lifestyle/design,,florist,,,
zhongshan,Zhongshan,東北大餅,food,restaurant,,,,
zhongshan,Zhongshan,滿樂門,food,restaurant,,,,
zhongshan,Zhongshan,真光電機行,other,,electronics,,,
zhongshan,Zhongshan,華南商業銀行,services,bank,,,,
zhongshan,Zhongshan,新田鰻味屋,food,restaurant,,,,
zhongshan,Zhongshan,金品茶樓,food,restaurant,,,,
zhongshan,Zhongshan,蘑菇,cafe,cafe,,,,
zhongshan,Zhongshan,華泰商業銀行,services,bank,,,,
zhongshan,Zhongshan,南西尚安醫美診所,health,clinic,,,,
zhongshan,Zhongshan,馬辣,food,restaurant,,,,
zhongshan,Zhongshan,信義房屋,services,,,,estate_agent,
zhongshan,Zhongshan,久久國際地產,services,,,,estate_agent,
zhongshan,Zhongshan,信義房屋,services,,,,estate_agent,
zhongshan,Zhongshan,千慧旅館,services,,,hotel,,
zhongshan,Zhongshan,鮮鍋,food,restaurant,,,,
zhongshan,Zhongshan,The Daft House,cafe,cafe,,,,
zhongshan,Zhongshan,天香回味,food,restaurant,,,,
zhongshan,Zhongshan,達摩串炸,food,restaurant,,,,
zhongshan,Zhongshan,肚康炙燒牛肉麵,food,restaurant,,,,
zhongshan,Zhongshan,中國信託商業銀行,services,bank,,,,
zhongshan,Zhongshan,雙園燒臘食品,food,restaurant,,,,
zhongshan,Zhongshan,北海道旭川拉麵,food,restaurant,,,,
zhongshan,Zhongshan,玉山商業銀行,services,bank,,,,
zhongshan,Zhongshan,采苑藝術文教基金會,services,,,,ngo,
zhongshan,Zhongshan,,services,,hairdresser,,,
zhongshan,Zhongshan,財團法人加惠心理諮商文教基金會,services,,,,ngo,
zhongshan,Zhongshan,歐帝斯美墨餐廳,food,restaurant,,,,
zhongshan,Zhongshan,嘿鍋,food,restaurant,,,,
zhongshan,Zhongshan,六堆伙房中山店,food,restaurant,,,,
zhongshan,Zhongshan,無老鍋,food,restaurant,,,,
zhongshan,Zhongshan,DoctorA,other,,mobile_phone,,,
zhongshan,Zhongshan,Mago料理魔術美學,food,restaurant,,,,
zhongshan,Zhongshan,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,川畝園麵食館,food,restaurant,,,,
zhongshan,Zhongshan,凱基商業銀行,services,bank,,,,
zhongshan,Zhongshan,玩味旅舍,services,,,hotel,,
zhongshan,Zhongshan,ID COFFEE,cafe,cafe,,,,
zhongshan,Zhongshan,牛小路壽喜燒,food,restaurant,,,,
zhongshan,Zhongshan,普印通,services,,copyshop,,,
zhongshan,Zhongshan,棉花田,convenience,,supermarket,,,
zhongshan,Zhongshan,馬太郎燒肉,food,restaurant,,,,
zhongshan,Zhongshan,吉豚屋,food,restaurant,,,,
zhongshan,Zhongshan,生活集品烘焙用品專賣店,lifestyle/design,,gift,,,
zhongshan,Zhongshan,台灣下島包裝廣場,lifestyle/design,,gift,,,
zhongshan,Zhongshan,山肴鮨,food,restaurant,,,,
zhongshan,Zhongshan,萊爾富,convenience,,convenience,,,
zhongshan,Zhongshan,路易莎咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,LuLu,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,Solo Pizza,food,restaurant,,,,
zhongshan,Zhongshan,黃偉俐身心科診所,health,clinic,,,,
zhongshan,Zhongshan,臺灣童心創意行動協會,services,,,,ngo,
zhongshan,Zhongshan,屈臣氏,health,,chemist,,,
zhongshan,Zhongshan,鮮乳坊,other,,beverages,,,
