station_id,station_name,catchment_method,poi_name,retail_category,amenity,shop,tourism,office,leisure
zhongshan,Zhongshan,circular_center_500m,路易莎咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,LuLu,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,Solo Pizza,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,黃偉俐身心科診所,health,clinic,,,,
zhongshan,Zhongshan,circular_center_500m,臺灣童心創意行動協會,services,,,,ngo,
zhongshan,Zhongshan,circular_center_500m,屈臣氏,health,,chemist,,,
zhongshan,Zhongshan,circular_center_500m,鮮乳坊,other,,beverages,,,
zhongshan,Zhongshan,circular_center_500m,霸控肉,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,牛角,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,第一商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,玫瑰精品會館,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,肉多多火鍋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,辣麻味噌沾麵鬼金棒,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Dog Hole Hotel,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,中華電信,services,,,,telecommunication,
zhongshan,Zhongshan,circular_center_500m,臺灣中小企業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,赤から鍋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,凱基商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,合作金庫商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,Flipflop Hostel,services,,,hostel,,
zhongshan,Zhongshan,circular_center_500m,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,高銘皮件,apparel/fashion,,bag,,,
zhongshan,Zhongshan,circular_center_500m,柯達大飯店,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,Qmome,apparel/fashion,,jewelry,,,
zhongshan,Zhongshan,circular_center_500m,溫州大餛飩,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,日藥本舖,health,,chemist,,,
zhongshan,Zhongshan,circular_center_500m,康士德生活百貨,convenience,,supermarket,,,
zhongshan,Zhongshan,circular_center_500m,Coffee Stand By Me,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,軍火庫精釀啤酒,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,佛航素食小吃部,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,永漢日語,services,,,,educational_institution,
zhongshan,Zhongshan,circular_center_500m,永漢國際書局,lifestyle/design,,books,,,
zhongshan,Zhongshan,circular_center_500m,臺北市政府捷運工程局,services,,,,government,
zhongshan,Zhongshan,circular_center_500m,台北捷運公司,services,,,,company,
zhongshan,Zhongshan,circular_center_500m,快、食、尚,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,台新證券,services,,,,financial,
zhongshan,Zhongshan,circular_center_500m,台灣寬頻通訊顧問,services,,,,telecommunication,
zhongshan,Zhongshan,circular_center_500m,北門窩泊旅,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,全家便利商店,services,,,,company,
zhongshan,Zhongshan,circular_center_500m,全家國際餐飲,services,,,,yes,
zhongshan,Zhongshan,circular_center_500m,第一金證券,services,,,,financial,
zhongshan,Zhongshan,circular_center_500m,聯邦快遞,services,,,,company,
zhongshan,Zhongshan,circular_center_500m,精藤,services,,,,it,
zhongshan,Zhongshan,circular_center_500m,彰化商銀 總部分行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,Buttermilk,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,MUD,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,BRUCE足部健康館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,青葉台灣料理,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,南西六號公寓,services,,,hostel,,
zhongshan,Zhongshan,circular_center_500m,Roberto Cavalli,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,知多家,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Saint Laurent,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,爭鮮壽司,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,台中商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,吃了没,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,養身會館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,跳舞咖啡廳,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,韓國媽媽烤肉,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,港龍港式燒臘店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,東南旅行社,services,,,,travel_agency,
zhongshan,Zhongshan,circular_center_500m,上海商業儲蓄銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,彰化商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,上海商業儲蓄銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,彰化商業銀行 信託處,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,彰化商業銀行 國際營運處,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,Fruit store,other,,greengrocer,,,
zhongshan,Zhongshan,circular_center_500m,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,饗食天堂,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,老鮮樓,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,考乍熋宝,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,得恩堂眼鏡,health,,optician,,,
zhongshan,Zhongshan,circular_center_500m,照島時計店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,SoShow Bar & Restaurant,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,心味酒肴居酒屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,雞湯大叔,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,不二家拉麵店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,台北有愛公寓,services,,,hostel,,
zhongshan,Zhongshan,circular_center_500m,新長春餐館,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,銷魂麵舖,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,川渝小吃坊,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,曉 akatsuki,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,美樂健康中心,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,悅禾泰式養身舒壓SPA會館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,非常南洋非常娘惹,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Izumi Curry,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,紅色檳氛,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,海底撈火鍋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Mo-Mo Paradise,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,雲軒西餐廳,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,大戸屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,葡吉,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,天吉屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,晶湯匙,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,銀座杏子豬排,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,廣安階,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,海壽司,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,明德素食園,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,八番赤野,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,聖加南洋小品,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,時春藥局,health,pharmacy,,,,
zhongshan,Zhongshan,circular_center_500m,青花驕麻辣鍋中山北店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,報導者,services,,,,newspaper,
zhongshan,Zhongshan,circular_center_500m,王記港式撈麵館,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,晶鑽會館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,葵演歌小吃店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,雅都,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,樂天養生會館本館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,和醬橫濱燒,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Hoyumi Hotel,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,魚庄,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,TWO SHOTS,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,采。時代 義式冰淇淋,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,李製餅家,other,,pastry,,,
zhongshan,Zhongshan,circular_center_500m,Preussen,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,和記茶行,other,,tea,,,
zhongshan,Zhongshan,circular_center_500m,La bambina caffè,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,KeyWear,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,三角三圓,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,壹03·旅,services,,,hostel,,
zhongshan,Zhongshan,circular_center_500m,華南商業銀行,services,atm,,,,
zhongshan,Zhongshan,circular_center_500m,Hua Nan,services,atm,,,,
zhongshan,Zhongshan,circular_center_500m,61Note,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,誠品書店,lifestyle/design,,books,,,
zhongshan,Zhongshan,circular_center_500m,Middle Name,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,柯芬園咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,佛斯特旺餐酒館,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,正原擔魷魚羹,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,不二家和風平價餐坊,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Game Square,other,,games,,,
zhongshan,Zhongshan,circular_center_500m,鷹流東京醬油拉麵蘭丸,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,平成十九(1號店),food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,福州老舖乾麵,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,咖哩匠,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,全家便利商店,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,荷蘭小鬆餅,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,鴻海酒店,food,pub,,,,
zhongshan,Zhongshan,circular_center_500m,紅拾玖,food,fast_food,,,,
zhongshan,Zhongshan,circular_center_500m,法布蕾,other,,leather,,,
zhongshan,Zhongshan,circular_center_500m,Miss V Bakery,other,,bakery,,,
zhongshan,Zhongshan,circular_center_500m,Her Rose,other,,confectionery,,,
zhongshan,Zhongshan,circular_center_500m,火燒鳥日式居酒屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,米粉湯,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,瓦城,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Bellini Pasta,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,"Bitter Burro, take the bitter with the sweet",food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,夢鹿咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,食屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Just In Cafe,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,日和食堂Biyori,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,屈臣氏,health,,chemist,,,
zhongshan,Zhongshan,circular_center_500m,萊爾富,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,萊爾富,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,U17 茶集,other,,beverages,,,
zhongshan,Zhongshan,circular_center_500m,貝玲妃,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,Mia C'bon,convenience,,supermarket,,,
zhongshan,Zhongshan,circular_center_500m,茶苑,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,日新現做早餐店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,四喜堂私廚,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,好吃羊肉爐,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,元氣小舖早餐店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,辣吉點正宗成都串串香,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Taiwan Bistro,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,松日本料理,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,樂山娘札幌拉麵,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,日本料理 一心,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,三角巷,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,50嵐,cafe,cafe,beverages,,,
zhongshan,Zhongshan,circular_center_500m,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,八方雲集,food,fast_food,,,,
zhongshan,Zhongshan,circular_center_500m,天津烤肉飯,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,見康足體養生館,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,銀兔湯咖哩,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,鳥人拉麵,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,浮光書店,lifestyle/design,,books,,,
zhongshan,Zhongshan,circular_center_500m,阿永小吃店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,一鴻港式燒臘,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Coffee Sweet,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,慢步調,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,Bar 小谷,food,bar,,,,
zhongshan,Zhongshan,circular_center_500m,鍋博士,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,恆隆行,other,,appliance,,,
zhongshan,Zhongshan,circular_center_500m,iStore,other,,electronics,,,
zhongshan,Zhongshan,circular_center_500m,Mum Mum Cake,other,,bakery,,,
zhongshan,Zhongshan,circular_center_500m,微兜餐廳,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,富鼎砂鍋粥,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,柚子花花,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,六條通魷魚羹,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,Ma C So Yo 築夢韓食,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,米塔義式廚房,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,德州美墨炸雞,food,fast_food,,,,
zhongshan,Zhongshan,circular_center_500m,蕎菜,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,2馬快炒,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,吃肉 韓式烤肉,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,祥泰藥局,health,pharmacy,,,,
zhongshan,Zhongshan,circular_center_500m,天仁茗茶,cafe,cafe,tea,,,
zhongshan,Zhongshan,circular_center_500m,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,circular_center_500m,天閣酒店,services,,,hotel,,
zhongshan,Zhongshan,circular_center_500m,嶢陽茶行,other,,tea,,,
zhongshan,Zhongshan,circular_center_500m,路易莎咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,采岩堂抄手麵食館,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,兆豐國際商業銀行,services,bank,,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,Vieso,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,KlassiC.,health,,optician,,,
zhongshan,Zhongshan,circular_center_500m,FIN Hair,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,佐曼咖啡,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,米郎其咖啡館,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,穗科食堂,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,melange cafe,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,cafe marche,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,,health,clinic,,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beverages,,,
zhongshan,Zhongshan,circular_center_500m,,health,,optician,,,
zhongshan,Zhongshan,circular_center_500m,,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,shoes,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,SOMA特調飲品,cafe,cafe,,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Adidas Originals,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,一之軒,other,,bakery,,,
zhongshan,Zhongshan,circular_center_500m,,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,other,,bed,,,
zhongshan,Zhongshan,circular_center_500m,,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,義麵屋,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,剌身和食魚兵衛,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,乾杯,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Mango,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,,lifestyle/design,,books,,,
zhongshan,Zhongshan,circular_center_500m,吳寬輝診所,health,clinic,,,,
zhongshan,Zhongshan,circular_center_500m,Lisa,services,,hairdresser,,,
zhongshan,Zhongshan,circular_center_500m,WOW Bistro旺.慢食餐酒館-中山店,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Mme.Raphael 拉菲爾夫人Salon de beauté,services,,massage,,,
zhongshan,Zhongshan,circular_center_500m,HABIT SELECT中山店,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,玫瑰緣結婚百貨公司,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,circular_center_500m,Ruby,other,,beauty,,,
zhongshan,Zhongshan,circular_center_500m,稲町家香料咖哩 中山本舖,food,restaurant,,,,
zhongshan,Zhongshan,circular_center_500m,Between服飾中山店,apparel/fashion,,clothes,,,
